代號,名稱,年/月,  現金及約當現金,  應收帳款及票據,  其他應收款,  不動產廠房及設備,  商譽及無形資產合計,    使用權資產,    投資性不動產淨額,  其他非流動資產,資產總額,  應付帳款及票據,  其他應付款,  特別股負債－非流動,  應付公司債－非流動,  其他長期借款－非流動,  租賃負債－非流動,  負債準備－非流動,負債總額,    普通股股本,    特別股股本,    預收股款,    待分配股票股利,  股本,  資本公積合計,  保留盈餘,  其他權益,  庫藏股票帳面值,股東權益總額,負債及股東權益總額
2884,玉山金,Dec-19,"43,023,628","4,349,758","113,150,366","33,351,444","6,188,674","3,181,031","1,853,907","4,972,910","2,498,358,191","4,669,605","29,184,083",0,"38,070,000","381,356","3,177,727","656,223","2,325,177,091","116,195,000",0,0,0,"116,195,000","24,965,734","31,697,756","199,431",0,"173,181,100","2,498,358,191"
2885,元大金,Dec-19,"69,259,573","36,064,416","174,240,497","22,242,669","33,197,460","13,343,880","4,915,972","31,044,577","2,414,319,106","112,539,474","161,327,046",0,"68,849,634","60,847,992","5,527,660","273,860,901","2,164,112,726","116,706,115",0,0,0,"116,706,115","37,402,480","69,703,509","8,389,029",0,"250,206,380","2,414,319,106"
2886,兆豐金,Dec-19,"146,189,216","38,037,271","99,308,276","22,080,894","610,731","1,777,500","1,025,375","6,998,951","3,683,547,780","24,408,391","75,207,489",0,"12,000,000","3,464,909","1,801,315","28,110,114","3,359,486,532","135,998,240",0,0,0,"135,998,240","68,194,233","107,511,364","12,357,411",0,"324,061,248","3,683,547,780"
2887,台新金,Dec-19,"24,168,532","88,553,392","156,087,584","19,051,458","2,462,448","2,761,324","1,001,062","8,516,416","2,030,941,331","23,818,082","39,382,641",0,"56,800,000","11,194,084","2,822,108","1,761,125","1,851,923,594","106,567,044","8,000,000","11,077",0,"114,578,121","35,955,405","27,302,739","1,053,117",0,"179,017,737","2,030,941,331"
2888,新光金,Dec-19,"201,897,933","22,861,017","72,698,862","32,032,794","3,019,275","5,168,346","176,510,411","24,310,423","4,029,813,719","12,598,404","38,935,308",0,"57,762,248","1,176,770","7,036,559","2,767,660,120","3,791,891,027","126,003,941","750,000",0,0,"126,753,941","13,655,226","85,387,853","12,125,766","-401,846","237,922,692","4,029,813,719"
2889,國票金,Dec-19,"1,964,922","6,942,563","22,931,554","3,019,229","215,190","188,163",0,"1,736,732","286,476,796","6,622,482","10,575,558",0,0,0,"185,710","1,666,494","246,648,035","28,480,646",0,0,0,"28,480,646","153,610","4,646,201","2,407,655",0,"39,828,761","286,476,796"
2890,永豐金,Dec-19,"23,445,028","11,169,634","76,732,563","12,805,711","2,186,965","3,295,666","2,494,112","17,185,055","1,833,120,705","19,721,001","39,294,734","18,437","36,019,751","8,970,410","2,662,983","3,437,463","1,684,754,941","112,710,541",0,0,0,"112,710,541","2,228,771","32,269,699","1,153,375",0,"148,365,764","1,833,120,705"
2891,中信金,Dec-19,"137,215,261","90,818,595","192,650,599","50,698,386","24,425,065","16,025,100","81,655,764","42,192,408","6,219,434,536","6,668,663","97,461,845",0,"98,177,908",0,"14,924,727","1,714,432,322","5,838,214,696","194,969,896","4,999,900",0,0,"199,969,796","58,688,782","124,708,923","-2,228,812",0,"381,219,840","6,219,434,536"
2892,第一金,Dec-19,"48,576,432","3,283,784","68,759,390","26,568,469","683,552","2,921,479","10,525,271","6,184,286","3,206,767,075","16,520,488","68,597,993",0,"37,950,000","1,250,000","2,700,947","40,253,066","2,987,034,568","124,619,428",0,0,0,"124,619,428","26,107,218","48,099,897","20,905,964",0,"219,732,507","3,206,767,075"
5880,合庫金,Dec-19,"60,006,782","6,412,261","34,284,712","33,771,493","3,711,718","1,723,612","10,826,441","3,774,376","3,739,488,557","5,919,907","50,852,309",0,"65,000,000","3,432,028","1,651,391","42,956,006","3,512,581,253","129,458,483",0,0,0,"129,458,483","57,973,141","25,875,976","8,112,324",0,"226,907,304","3,739,488,557"
2880,華南金,Sep-19,"44,737,732","10,337,445","45,188,546","31,959,748","847,079","2,050,253","10,726,769","2,940,866","2,676,239,759","9,494,299","51,384,676",0,"64,590,959","1,615,000","1,998,071","20,594,661","2,490,769,548","121,727,402",0,0,0,"121,727,402","17,758,986","37,159,263","8,822,441",0,"185,470,211","2,676,239,759"
2881,富邦金,Sep-19,"224,530,715","62,844,819","207,255,621","57,574,334","32,792,109","6,845,557","246,036,639","50,578,202","8,249,564,059","33,482,486","151,036,382",0,"238,529,010","1,512,414","21,620,902","3,949,748,483","7,655,950,639","102,336,040","12,666,600",0,0,"115,002,640","137,058,323","308,334,404","21,393,610",0,"593,613,420","8,249,564,059"
2882,國泰金,Sep-19,"343,245,590","122,339,711","210,297,923","101,691,763","52,165,863","3,860,275","405,987,422","74,694,179","9,939,729,857",,"124,011,839",0,"118,900,000","217,276","12,777,040","5,613,109,948","9,207,429,225","125,632,102","15,333,000",0,0,"140,965,102","161,689,272","314,612,904","105,027,128",0,"732,300,632","9,939,729,857"
2883,開發金,Sep-19,"61,301,519","43,406,119","113,511,958","33,790,134","20,746,672","18,726,933","25,282,953","74,044,486","3,051,016,682","61,446,998","101,929,686",0,"38,250,000","18,839,090","5,720,770","1,710,274,679","2,760,604,147","149,659,821",0,"3,400",0,"149,663,221","1,006,817","29,031,925","8,604,741","-3,379,234","290,412,535","3,051,016,682"
2884,玉山金,Sep-19,"33,401,487","12,325,695","119,148,653","33,352,932","6,046,232","3,160,754","1,877,591","5,014,674","2,442,297,412","13,246,955","36,390,662",0,"38,070,000","372,552","3,114,350","900,647","2,273,173,346","116,195,000",0,0,0,"116,195,000","24,965,734","27,104,031","738,862",0,"169,124,066","2,442,297,412"
2885,元大金,Sep-19,"68,604,898","34,036,645","189,267,758","21,865,387","33,188,365","13,465,381","4,925,265","28,884,706","2,373,599,210","113,802,047","171,969,538",0,"70,414,921","62,910,363","5,626,769","259,755,166","2,126,527,095","116,862,325",0,0,0,"116,862,325","37,346,821","66,567,261","8,824,853","-197,606","247,072,115","2,373,599,210"
2886,兆豐金,Sep-19,"109,264,080","25,507,864","88,330,682","22,080,380","632,383","1,795,700","1,379,441","6,109,812","3,540,535,316","35,761,656","89,695,327",0,"12,000,000","2,745,050","1,813,636","27,312,368","3,221,438,725","135,998,240",0,0,0,"135,998,240","68,194,233","102,082,127","12,810,284",0,"319,096,591","3,540,535,316"
2887,台新金,Sep-19,"27,181,494","91,358,047","165,775,361","19,194,907","2,421,486","2,523,951","908,591","11,424,800","2,007,293,506","29,587,778","46,403,701",0,"61,700,000","11,167,311","2,579,902","1,702,050","1,831,049,993","106,560,034","8,000,000","4,854",0,"114,564,888","35,954,348","24,816,088","777,226",0,"176,243,513","2,007,293,506"
2888,新光金,Sep-19,"136,658,308","31,422,106","110,553,868","31,503,716","2,995,934","5,107,835","173,211,548","21,817,568","3,974,925,752","33,315,909","60,052,037",0,"54,745,787","656,050","7,072,536","2,712,393,937","3,742,318,185","126,003,941","750,000",0,0,"126,753,941","13,679,254","85,798,355","6,392,577","-401,846","232,607,567","3,974,925,752"
2889,國票金,Sep-19,"2,384,740","6,888,952","22,290,478","2,847,653","212,140","218,284",0,"1,349,417","285,668,517","6,402,224","9,205,298",0,0,0,"215,202","1,471,535","246,180,555","28,480,646",0,0,0,"28,480,646","153,610","4,200,295","2,528,100",0,"39,487,962","285,668,517"
2890,永豐金,Sep-19,"25,694,428","13,095,101","92,280,272","12,594,415","2,237,067","3,342,997","2,517,916","21,809,832","1,825,199,373","21,579,000","53,018,304","18,437","38,519,005","8,235,082","2,696,481","3,251,354","1,679,423,933","112,710,541",0,0,0,"112,710,541","2,228,771","29,449,457","1,383,292",0,"145,775,440","1,825,199,373"
2891,中信金,Sep-19,"138,477,453","92,256,280","230,176,796","53,967,303","24,542,971","16,650,487","75,166,155","46,809,218","6,343,103,430","10,144,585","140,586,727",0,"98,327,169",0,"15,389,304","1,686,550,419","5,966,445,432","194,969,896","4,999,900",0,0,"199,969,796","58,689,310","119,973,469","-2,056,321",0,"376,657,998","6,343,103,430"
2892,第一金,Sep-19,"45,577,736",0,"67,686,785","26,881,815","466,627","2,747,341","9,882,835","4,327,823","3,016,429,937","8,923,318","62,933,151",0,"39,950,000","830,000","2,549,694","37,409,847","2,800,716,626","124,619,428",0,0,0,"124,619,428","26,107,218","44,284,420","20,702,245",0,"215,713,311","3,016,429,937"
5880,合庫金,Sep-19,"48,614,397","6,228,767","34,398,866","33,828,774","3,674,602","1,735,922","9,980,834","3,704,235","3,680,903,365","7,450,852","58,219,970",0,"60,000,000","3,354,810","1,672,612","43,913,703","3,458,524,014","129,458,483",0,0,0,"129,458,483","57,973,141","21,947,618","7,726,012",0,"222,379,351","3,680,903,365"
2880,華南金,Jun-19,"45,565,978","11,378,501","44,287,205","32,073,244","768,317","2,204,528","10,855,968","2,571,661","2,681,952,385","9,627,600","46,222,625",0,"64,590,306","2,846,000","2,143,518","20,470,886","2,499,580,497","115,436,133",0,0,"6,291,269","121,727,402","17,758,986","32,872,199","10,011,185",0,"182,371,888","2,681,952,385"
2881,富邦金,Jun-19,"216,994,924","47,531,079","198,146,050","58,111,806","33,546,987","7,226,380","248,002,798","45,343,190","8,119,734,588","28,533,482","170,489,755",0,"235,720,392","4,645,060","21,885,895","3,857,320,441","7,554,276,800","102,336,040","12,666,600",0,0,"115,002,640","137,018,762","287,445,182","14,606,095",0,"565,457,788","8,119,734,588"
2882,國泰金,Jun-19,"327,504,526","89,013,339","188,568,814","101,736,445","52,826,197","4,053,697","397,886,101","70,460,877","9,738,310,636",,"88,362,798",0,"120,400,000","238,942","12,874,914","5,523,637,446","9,039,563,952","125,632,102","15,333,000",0,0,"140,965,102","161,689,208","299,033,947","86,883,888",0,"698,746,684","9,738,310,636"
2883,開發金,Jun-19,"58,345,344","49,240,859","121,037,063","33,192,390","20,751,444","18,991,539","25,329,771","65,009,261","2,983,306,677","61,154,120","102,035,203",0,"33,250,000","17,809,353","5,921,944","1,662,841,427","2,700,733,893","149,659,821",0,0,0,"149,659,821","883,080","26,363,939","7,875,127","-3,379,234","282,572,784","2,983,306,677"
2884,玉山金,Jun-19,"48,144,379","5,466,298","111,795,167","32,808,932","6,111,061","3,166,516","1,954,201","4,177,044","2,386,337,429","5,666,247","42,068,681",0,"39,570,000","372,960","3,112,931","910,569","2,221,895,899","108,289,000",0,0,"7,906,000","116,195,000","24,965,734","21,534,768","1,631,251",0,"164,441,530","2,386,337,429"
2885,元大金,Jun-19,"64,414,664","36,166,325","190,749,778","21,931,739","33,298,557","13,609,826","5,020,436","44,394,975","2,389,884,912","114,000,020","182,467,651",0,"72,635,911","65,636,672","5,739,297","249,403,808","2,147,299,591","116,862,325",0,0,0,"116,862,325","37,200,474","60,499,753","10,300,563","-197,606","242,585,321","2,389,884,912"
2886,兆豐金,Jun-19,"124,115,202","21,455,861","89,024,761","22,081,368","632,468","1,754,892","1,382,235","5,032,092","3,604,418,597","20,729,841","89,225,140",0,"12,000,000","2,530,520","1,761,941","27,337,323","3,292,055,414","135,998,240",0,0,0,"135,998,240","68,194,233","94,777,937","13,381,070",0,"312,363,183","3,604,418,597"
2887,台新金,Jun-19,"21,626,249","85,828,150","154,423,120","19,222,465","2,395,832","2,580,633","637,928","8,680,669","1,932,706,507","21,638,085","41,211,295",0,"61,700,000","11,255,283","2,617,386","1,738,716","1,759,391,072","104,382,431","8,000,000","4,824","2,170,903","114,558,158","35,956,224","21,126,225","1,541,544",0,"173,315,435","1,932,706,507"
2888,新光金,Jun-19,"112,319,369","21,681,679","74,076,369","31,472,207","2,990,992","5,149,884","171,130,796","23,605,345","3,916,107,869","35,817,772","57,367,068",0,"60,729,369","2,841,409","7,010,395","2,664,597,020","3,690,000,230","122,603,941",0,0,0,"122,603,941","11,490,137","76,562,444","15,471,559","-401,846","226,107,639","3,916,107,869"
2889,國票金,Jun-19,"2,565,308","6,207,720","21,821,974","2,682,918","214,887","220,102",0,"1,007,103","292,484,076","5,624,248","9,548,204",0,0,0,"217,991","1,448,513","254,511,417","28,198,659",0,0,"281,987","28,480,646","153,610","3,425,870","1,993,399",0,"37,972,659","292,484,076"
2890,永豐金,Jun-19,"28,609,669","10,867,781","79,228,165","12,523,300","2,243,004","3,543,284","2,535,901","16,797,147","1,777,513,277","21,806,539","49,080,999","18,437","40,221,383","9,192,837","2,877,472","3,251,892","1,634,450,622","112,710,541",0,0,0,"112,710,541","2,228,771","26,522,313","1,597,568",0,"143,062,655","1,777,513,277"
2891,中信金,Jun-19,"110,660,527","109,096,173","211,193,134","54,366,291","24,648,156","17,058,834","74,225,967","46,012,167","6,165,112,538","7,484,500","120,100,339",0,"98,326,412",0,"15,690,756","1,657,985,690","5,802,380,410","194,969,896","4,999,900",0,0,"199,969,796","58,686,089","102,381,203","1,613,582",0,"362,732,128","6,165,112,538"
2892,第一金,Jun-19,"54,738,973",0,"70,599,348","26,899,312","428,655","2,484,437","9,721,847","4,164,262","2,998,195,577","25,466,010","90,405,177",0,"47,150,000","200,000","2,300,310","34,701,641","2,787,193,528","123,385,572",0,0,"1,233,856","124,619,428","26,107,218","38,786,007","21,489,396",0,"211,002,049","2,998,195,577"
5880,合庫金,Jun-19,"58,469,470","5,027,667","33,871,877","33,652,807","3,666,806","1,649,527","9,960,231","2,976,431","3,649,487,643","4,951,274","60,287,848",0,"60,000,000","2,612,535","1,564,810","45,347,346","3,431,062,008","125,687,847",0,0,"3,770,636","129,458,483","57,973,141","17,303,354","8,631,124",0,"218,425,635","3,649,487,643"
